ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position
,simple,SF-313,AMAOE AIRPODS PRO STENCIL,1,0,visible,"AMAOE AIRPODS PRO STENCIL DESIGNED FOR PRECISE BGA REBALLING AND PCB REPAIR, MADE FROM HIGH-QUALITY JAPANESE STEEL FOR DURABILITY AND ACCURACY.","<p>AMAOE AIRPODS PRO STENCIL DESIGNED FOR PRECISE BGA REBALLING AND PCB REPAIR, MADE FROM HIGH-QUALITY JAPANESE STEEL FOR DURABILITY AND ACCURACY.&nbsp;</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/AIRPODS_PRO.jpeg,0
,simple,SF-449,AMAOE AM14U BEND TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,519,719,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/AMAOE_AM_14U.jpg,0
,simple,SF-126,AMAOE E8835P STENCIL,1,0,visible,"E 8835P STENCIL – HIGH-QUALITY METAL STENCIL USED FOR IC REBALLING, SOLDER PASTE PRINTING, AND CHIP REPAIR ON MOBILE LOGIC BOARDS; ENSURES ACCURATE ALIGNMENT AND CLEAN SOLDER APPLICATION.","<p>E 8835P STENCIL &ndash; HIGH-QUALITY METAL STENCIL USED FOR IC REBALLING, SOLDER PASTE PRINTING, AND CHIP REPAIR ON MOBILE LOGIC BOARDS; ENSURES ACCURATE ALIGNMENT AND CLEAN SOLDER APPLICATION.</p>",taxable,,1,,0,0,,,,,1,,229,329,STENCIL,,,https://sparefix.co.in/uploads/media/2025/SAM_E8835P.jpeg,0
,simple,SF-133,AMAOE EMMC3 STENCIL,1,0,visible,"AMAOE EMMC3 STENCIL: HIGH-PRECISION PCB STENCIL FOR EMMC3 CHIP REWORK, ENSURES ACCURATE SOLDER PASTE APPLICATION, REDUCES BRIDGE & DEFECTS.","<p>AMAOE EMMC3 STENCIL: HIGH-PRECISION PCB STENCIL FOR EMMC3 CHIP REWORK, ENSURES ACCURATE SOLDER PASTE APPLICATION, REDUCES BRIDGE &amp; DEFECTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/EMMC3.jpeg,0
,simple,SF-139,AMAOE EU3 STENCIL,1,0,visible,"AMAOE EU3 STENCIL: PRECISION PCB STENCIL FOR EU3 CHIP, ENSURES ACCURATE SOLDER PASTE DEPOSITION AND MINIMIZES DEFECTS.","<p>AMAOE EU3 STENCIL: PRECISION PCB STENCIL FOR EU3 CHIP, ENSURES ACCURATE SOLDER PASTE DEPOSITION AND MINIMIZES DEFECTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/EU3.jpeg,0
,simple,SF-141,AMAOE EU4 STENCIL,1,0,visible,"AMAOE EU4 STENCIL: HIGH-PRECISION PCB STENCIL FOR EU4 CHIP, ENSURES ACCURATE SOLDER PASTE APPLICATION, MINIMIZES DEFECTS AND BRIDGING.","<p>AMAOE EU4 STENCIL: HIGH-PRECISION PCB STENCIL FOR EU4 CHIP, ENSURES ACCURATE SOLDER PASTE APPLICATION, MINIMIZES DEFECTS AND BRIDGING.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/EU4.jpeg,0
,simple,SF-143,AMAOE EU5 STENCIL,1,0,visible,"AMAOE EU5 STENCIL: PRECISION STENCIL FOR EU5 CHIP REWORK, ENSURES ACCURATE SOLDER PASTE DEPOSITION, MINIMIZES DEFECTS.","<p>AMAOE EU5 STENCIL: PRECISION STENCIL FOR EU5 CHIP REWORK, ENSURES ACCURATE SOLDER PASTE DEPOSITION, MINIMIZES DEFECTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/EU5.jpeg,0
,simple,SF-345,AMAOE F707-012 MIDDLE LAYER STENCIL FOR ZFLIP,1,0,visible,AMAOE F707-012 STENCIL IS DESIGNED FOR PRECISE BGA REBALLING OF THE SAMSUNG ZFLIP 5G SM-F707B MIDDLE LAYER MOTHERBOARD.,<p>AMAOE F707-012 STENCIL IS DESIGNED FOR PRECISE BGA REBALLING OF THE SAMSUNG ZFLIP 5G SM-F707B MIDDLE LAYER MOTHERBOARD.</p>,taxable,,1,,0,0,,,,,1,,279,379,STENCIL,,,https://sparefix.co.in/uploads/media/2025/ZFLIP_5G.jpeg,0
,simple,SF-518,AMAOE FM01 FLUX MATE,1,0,visible,"A PRECISION-DESIGNED ALUMINIUM-ALLOY FLUX BOOSTER NEEDLE FOR ELECTRONIC SOLDERING, IDEAL FOR PCB / BGA / SMD REWORK.","<p>A PRECISION-DESIGNED ALUMINIUM-ALLOY FLUX BOOSTER NEEDLE FOR ELECTRONIC SOLDERING, IDEAL FOR PCB / BGA / SMD REWORK.</p>",taxable,,1,,0,0,,,,,1,,219,419,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/AMAOE_FM01_FLUX_MATE.jpg,0
,simple,SF-299,AMAOE G977B-012 MIDDLE LAYER STENCIL FOR SAMSUNG S10 5G,1,0,visible,AMAOE G977B-012 MIDDLE LAYER STENCIL FOR SAMSUNG S10 5G USED FOR PRECISE BGA REBALLING AND MOTHERBOARD REPAIR.,<p>AMAOE G977B-012 MIDDLE LAYER STENCIL FOR SAMSUNG S10 5G USED FOR PRECISE BGA REBALLING AND MOTHERBOARD REPAIR.</p>,taxable,,1,,0,0,,,,,1,,279,379,STENCIL,,,https://sparefix.co.in/uploads/media/2025/S10_5G_G977B.jpeg,0
,simple,SF-304,AMAOE G996U-012 MIDDLE LAYER STENCIL FOR SAMSUNG S21 PLUS,1,0,visible,AMAOE G996U-012 STENCIL FOR SAMSUNG S21 PLUS MIDDLE LAYER MOTHERBOARD REBALLING,"<p class=""title""><strong>AMAOE G996U-012 STENCIL FOR SAMSUNG S21 PLUS MIDDLE LAYER MOTHERBOARD REBALLING.</strong></p>",taxable,,1,,0,0,,,,,1,,279,379,STENCIL,,,https://sparefix.co.in/uploads/media/2025/S21_PLUS.jpeg,0
,simple,SF-303,AMAOE G998U MIDDLE LAYER STENCIL FOR SAMSUNG S21 ULTRA,1,0,visible,AMAOE G998U STENCIL FOR SAM S21 ULTRA SM G998U/W/O/D MIDDLE LAYER MOTHERBOARD REBALLING.,<p>AMAOE &nbsp;G998U STENCIL FOR SAM S21 ULTRA SM G998U/W/O/D MIDDLE LAYER MOTHERBOARD REBALLING.</p>,taxable,,1,,0,0,,,,,1,,279,379,STENCIL,,,https://sparefix.co.in/uploads/media/2025/S21_ULTRA.jpeg,0
,simple,SF-324,AMAOE GLE1 STENCIL,1,0,visible,"HIGH-PRECISION BGA REBALLING STENCIL DESIGNED FOR GOOGLE TENSOR CPU REPAIR, ENSURING ACCURATE SOLDER BALL PLACEMENT AND RELIABLE PERFORMANCE DURING CHIP REWORK.","<p>HIGH-PRECISION BGA REBALLING STENCIL DESIGNED FOR GOOGLE TENSOR CPU REPAIR, ENSURING ACCURATE SOLDER BALL PLACEMENT AND RELIABLE PERFORMANCE DURING CHIP REWORK.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/GLE-1.jpeg,0
,simple,SF-145,AMAOE HU3 STENCIL,1,0,visible,"AMAOE HU3 STENCIL DESIGNED FOR HIGH-PRECISION SOLDER PASTE APPLICATION AND IC REBALLING IN MOBILE PHONE PCB REPAIR, ENSURING ACCURATE CHIP ALIGNMENT AND STRONG CONNECTIONS.","<p>AMAOE HU3 STENCIL DESIGNED FOR HIGH-PRECISION SOLDER PASTE APPLICATION AND IC REBALLING IN MOBILE PHONE PCB REPAIR, ENSURING ACCURATE CHIP ALIGNMENT AND STRONG CONNECTIONS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/HU3.jpeg,0
,simple,SF-146,AMAOE HU4 STENCIL,1,0,visible,"AMAOE HU4 STENCIL DESIGNED FOR HIGH-PRECISION MOBILE CPU, EMMC, AND IC REBALLING, ENSURING UNIFORM SOLDER BALL ALIGNMENT AND RELIABLE PCB REPAIR PERFORMANCE.","<p>AMAOE HU4 STENCIL DESIGNED FOR HIGH-PRECISION MOBILE CPU, EMMC, AND IC REBALLING, ENSURING UNIFORM SOLDER BALL ALIGNMENT AND RELIABLE PCB REPAIR PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/HU4.jpeg,0
,simple,SF-147,AMAOE HW14 STENCIL,1,0,visible,"AMAOE HW14 STENCIL DESIGNED FOR PRECISE AND CLEAN SOLDER PASTE APPLICATION DURING MOBILE CPU, GPU, AND IC REBALLING, ENSURING PERFECT ALIGNMENT AND STRONG CONNECTIONS.","<p>AMAOE HW14 STENCIL DESIGNED FOR PRECISE AND CLEAN SOLDER PASTE APPLICATION DURING MOBILE CPU, GPU, AND IC REBALLING, ENSURING PERFECT ALIGNMENT AND STRONG CONNECTIONS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/HW_14.jpeg,0
,simple,SF-148,AMAOE HW15 STENCIL,1,0,visible,"AMAOE HW15 STENCIL DESIGNED FOR ACCURATE SOLDER PASTE OR BGA REBALLING ON MOBILE PCB, ENSURING PRECISE IC ALIGNMENT AND RELIABLE CONNECTIONS.","<p>AMAOE HW15 STENCIL DESIGNED FOR ACCURATE SOLDER PASTE OR BGA REBALLING ON MOBILE PCB, ENSURING PRECISE IC ALIGNMENT AND RELIABLE CONNECTIONS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/HW_15.jpeg,0
,simple,SF-150,AMAOE HW16 STENCIL,1,0,visible,"AMAOE HW16 STENCIL DESIGNED FOR ACCURATE AND CLEAN SOLDER PASTE OR BGA REBALLING ON MOBILE PCB, ENSURING PRECISE COMPONENT PLACEMENT AND RELIABILITY.","<p>AMAOE HW16 STENCIL DESIGNED FOR ACCURATE AND CLEAN SOLDER PASTE OR BGA REBALLING ON MOBILE PCB, ENSURING PRECISE COMPONENT PLACEMENT AND RELIABILITY.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/HW_16.jpeg,0
,simple,SF-332,AMAOE IP 14/PLUS/PRO/MAX STENCIL,1,0,visible,"THE AMAOE U-IP10 IP14-A16/A15 STENCIL IS A PROFESSIONAL-GRADE BGA REBALLING TOOL DESIGNED FOR PRECISE SOLDER BALL ALIGNMENT AND REPAIR OF IPHONE 14 SERIES MAINBOARDS, INCLUDING IPHONE 14, 14 PLUS, 14 PRO, AND 14 PRO MAX.","<p>THE AMAOE U-IP10 IP14-A16/A15 STENCIL IS A PROFESSIONAL-GRADE BGA REBALLING TOOL DESIGNED FOR PRECISE SOLDER BALL ALIGNMENT AND REPAIR OF IPHONE 14 SERIES MAINBOARDS, INCLUDING IPHONE 14, 14 PLUS, 14 PRO, AND 14 PRO MAX.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_14_STENCIL.jpg,0
,simple,SF-326,AMAOE IP 6S/6SP STENCIL,1,0,visible,"AMAOE IP 6S/6SP-A9 STENCIL IS A HIGH-QUALITY, PRECISION LASER-CUT BGA REBALLING STENCIL DESIGNED FOR IPHONE 6S AND 6S PLUS A9 CPU CHIP REPAIR.","<p>AMAOE IP 6S/6SP-A9 STENCIL IS A HIGH-QUALITY, PRECISION LASER-CUT BGA REBALLING STENCIL DESIGNED FOR IPHONE 6S AND 6S PLUS A9 CPU CHIP REPAIR.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_6S_6PLUS.jpg,0
,simple,SF-327,AMAOE IP 8/PLUS/X STENCIL,1,0,visible,"HIGH-PRECISION STEEL BGA REBALLING STENCIL FOR IPHONE 8 / 8 PLUS / X (A11), DESIGNED FOR ACCURATE SOLDER PASTE APPLICATION AND CHIP-LEVEL MOTHERBOARD REPAIR.","<p>HIGH-PRECISION STEEL BGA REBALLING STENCIL FOR IPHONE 8 / 8 PLUS / X (A11), DESIGNED FOR ACCURATE SOLDER PASTE APPLICATION AND CHIP-LEVEL MOTHERBOARD REPAIR.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_8_STENCIL.jpg,0
,simple,SF-328,AMAOE IP XS/XS MAX STENCIL,1,0,visible,"AMAOE IP XS/XS MAX/XR A12 STENCIL IS A HIGH-PRECISION BGA REBALLING STENCIL DESIGNED FOR A12 CHIP REPAIR IN IPHONE XS, XS MAX, AND XR MODELS.","<p>AMAOE IP XS/XS MAX/XR A12 STENCIL IS A HIGH-PRECISION BGA REBALLING STENCIL DESIGNED FOR A12 CHIP REPAIR IN IPHONE XS, XS MAX, AND XR MODELS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_XS_STENCIL.jpg,0
,simple,SF-329,AMAOE IP11/PRO/MAX STENCIL,1,0,visible,DURABLE AND ACCURATE STENCIL DESIGNED FOR A13 CHIP REBALLING IN IPHONE 11 SERIES. MADE FROM HIGH-QUALITY STEEL FOR PRECISE SOLDERING AND LONG-TERM USE.,<p>DURABLE AND ACCURATE STENCIL DESIGNED FOR A13 CHIP REBALLING IN IPHONE 11 SERIES. MADE FROM HIGH-QUALITY STEEL FOR PRECISE SOLDERING AND LONG-TERM USE.</p>,taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_11_STENCIL.jpg,0
,simple,SF-330,AMAOE IP12/PRO/MAX/MINI STENCIL,1,0,visible,"HIGH-PRECISION AMAOE U-IP8 STENCIL IP12-A14 DESIGNED FOR BGA REBALLING OF IPHONE 12, 12 PRO, 12 PRO MAX, AND 12 MINI.","<p>HIGH-PRECISION AMAOE U-IP8 STENCIL IP12-A14 DESIGNED FOR BGA REBALLING OF IPHONE 12, 12 PRO, 12 PRO MAX, AND 12 MINI.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_12_STENCIL.jpg,0
,simple,SF-331,AMAOE IP13/PRO/MAX/MINI STENCIL,1,0,visible,"AMAOE U-IP9 IP13-A15 STENCIL IS A HIGH-QUALITY, PRECISION LASER-CUT TOOL DESIGNED FOR ACCURATE BGA REBALLING OF IPHONE 13 SERIES (IP13/PRO/MAX/MINI) CHIPSETS.","<p>AMAOE U-IP9 IP13-A15 STENCIL IS A HIGH-QUALITY, PRECISION LASER-CUT TOOL DESIGNED FOR ACCURATE BGA REBALLING OF IPHONE 13 SERIES (IP13/PRO/MAX/MINI) CHIPSETS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_13_STENCIL.jpg,0
,simple,SF-333,AMAOE IP15/PLUS/PRO/MAX STENCIL,1,0,visible,"HIGH-PRECISION JAPANESE-STEEL STENCIL FOR IPHONE 15/15 PLUS/15 PRO/15 PRO MAX REBALLING AND LCD/IC REPAIR, 0.12 MM THICKNESS, REUSABLE FOR MIDDLE-LAYER BGA JOBS, PERFECT ALIGNMENT FOR A16/A17 CPU & RELATED ICs.","<p>HIGH-PRECISION JAPANESE-STEEL STENCIL FOR IPHONE 15/15 PLUS/15 PRO/15 PRO MAX REBALLING AND LCD/IC REPAIR, 0.12 MM THICKNESS, REUSABLE FOR MIDDLE-LAYER BGA JOBS, PERFECT ALIGNMENT FOR A16/A17 CPU &amp; RELATED ICs.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_15_STENCIL.jpg,0
,simple,SF-334,AMAOE IP16/PLUS/PRO/MAX STENCIL,1,0,visible,"AMAOE IP16/PLUS/PRO/MAX STENCIL IS A HIGH-QUALITY BGA REBALLING STENCIL DESIGNED FOR IPHONE 16 SERIES INCLUDING 16, 16 PLUS, 16 PRO, AND 16 PRO MAX.","<p>AMAOE IP16/PLUS/PRO/MAX STENCIL IS A HIGH-QUALITY BGA REBALLING STENCIL DESIGNED FOR IPHONE 16 SERIES INCLUDING 16, 16 PLUS, 16 PRO, AND 16 PRO MAX.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_16_STENCIL.jpg,0
,simple,SF-325,AMAOE IP6/6 PLUS STENCIL,1,0,visible,AMAOE IP 6/6P-A8 STENCIL IS A HIGH-PRECISION BGA REBALLING STENCIL DESIGNED FOR IPHONE 6 AND 6 PLUS CHIP REPAIR.,<p>AMAOE IP 6/6P-A8 STENCIL IS A HIGH-PRECISION BGA REBALLING STENCIL DESIGNED FOR IPHONE 6 AND 6 PLUS CHIP REPAIR.</p>,taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/IP_6_STENCIL.jpg,0
,simple,SF-279,AMAOE LCD3 STENCIL,1,0,visible,AMAOE LCD3 STENCIL IS USED FOR REBALLING AND REPAIR OF LCD ICs IN IPHONE 6S TO IPHONE 14 SERIES.,<p>AMAOE LCD3 STENCIL IS USED FOR REBALLING AND REPAIR OF LCD ICs IN IPHONE 6S TO IPHONE 14 SERIES.</p>,taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/LCD3.jpeg,0
,simple,SF-519,AMAOE M159 FLUXMATE,1,0,visible,ALUMINUM-ALLOY PUSH-ROD SOLDER PASTE FLUX SYRINGE DESIGNED FOR PCB/BGA/SMD REPAIRS,<p>ALUMINUM-ALLOY PUSH-ROD SOLDER PASTE FLUX SYRINGE DESIGNED FOR PCB/BGA/SMD REPAIRS</p>,taxable,,1,,0,0,,,,,1,,319,519,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/AMAOE_M159_FLUX_MATE.jpg,0
,simple,SF-520,AMAOE M53 FLUX,1,0,visible,"AMAOE M53 IS A NO-CLEAN, LEAD-FREE SOLDERING FLUX / PASTE IN A 10 CC SYRINGE — DESIGNED FOR PCB, IC, MOBILE PHONE, CPU, LED AND BGA REPAIR / SOLDERING TASKS.","<p>AMAOE M53 IS A NO-CLEAN, LEAD-FREE SOLDERING FLUX / PASTE IN A 10 CC SYRINGE &mdash; DESIGNED FOR PCB, IC, MOBILE PHONE, CPU, LED AND BGA REPAIR / SOLDERING TASKS.</p>",taxable,,1,,0,0,,,,,1,,229,429,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/AMAOE_M53_FLUX.jpg,0
,simple,SF-280,AMAOE MAC-1 STENCIL,1,0,visible,"AMAOE MAC-1 STENCIL IS DESIGNED FOR PRECISE AND EFFICIENT SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>&nbsp;</p>
<p>AMAOE MAC-1 STENCIL IS DESIGNED FOR PRECISE AND EFFICIENT SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_1.jpeg,0
,simple,SF-281,AMAOE MAC-2 STENCIL,1,0,visible,"AMAOE MAC-2 STENCIL IS MADE FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND CONSISTENT SOLDERING RESULTS.","<p>AMAOE MAC-2 STENCIL IS MADE FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND CONSISTENT SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_2.jpeg,0
,simple,SF-282,AMAOE MAC-3 STENCIL,1,0,visible,"AMAOE MAC-3 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>AMAOE MAC-3 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_3.jpeg,0
,simple,SF-283,AMAOE MAC-4 STENCIL,1,0,visible,"AMAOE MAC-4 STENCIL IS DESIGNED FOR PRECISE AND EFFICIENT SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>AMAOE MAC-4 STENCIL IS DESIGNED FOR PRECISE AND EFFICIENT SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_4.jpeg,0
,simple,SF-284,AMAOE MAC-5 STENCIL,1,0,visible,"AMAOE MAC-5 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>AMAOE MAC-5 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_5.jpeg,0
,simple,SF-285,AMAOE MAC-6 STENCIL,1,0,visible,"AMAOE MAC-6 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>AMAOE MAC-6 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_6.jpeg,0
,simple,SF-286,AMAOE MAC-7 STENCIL,1,0,visible,"AMAOE MAC-7 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>AMAOE MAC-7 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_7.jpeg,0
,simple,SF-287,AMAOE MAC-8 STENCIL,1,0,visible,"AMAOE MAC-8 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.","<p>AMAOE MAC-8 STENCIL IS DESIGNED FOR PRECISE SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE PLACEMENT AND RELIABLE SOLDERING RESULTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MAC_8.jpeg,0
,simple,SF-290,AMAOE MI-10 STENCIL,1,0,visible,"AMAOE MI-10 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE CHIP PLACEMENT AND STRONG SOLDERING PERFORMANCE.","<p>AMAOE MI-10 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE CHIP PLACEMENT AND STRONG SOLDERING PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MI10.jpeg,0
,simple,SF-291,AMAOE MI-11 STENCIL,1,0,visible,"AMAOE MI-11 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON MI-11 PCB COMPONENTS, ENSURING ACCURATE ALIGNMENT AND STRONG SOLDER JOINTS.","<p>AMAOE MI-11 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON MI-11 PCB COMPONENTS, ENSURING ACCURATE ALIGNMENT AND STRONG SOLDER JOINTS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MI_11.jpeg,0
,simple,SF-292,AMAOE MI-12 STENCIL,1,0,visible,"AMAOE MI-12 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE ALIGNMENT AND STRONG SOLDERING PERFORMANCE.","<p>AMAOE MI-12 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE ALIGNMENT AND STRONG SOLDERING PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MI_12.jpeg,0
,simple,SF-293,AMAOE MI-13 STENCIL,1,0,visible,"AMAOE MI-13 STENCIL IS DESIGNED FOR PRECISE AND CLEAN SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE ALIGNMENT AND STRONG SOLDERING PERFORMANCE.","<p>AMAOE MI-13 STENCIL IS DESIGNED FOR PRECISE AND CLEAN SOLDER PASTE APPLICATION ON PCB COMPONENTS, ENSURING ACCURATE ALIGNMENT AND STRONG SOLDERING PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MI_13.jpeg,0
,simple,SF-294,AMAOE MI-14 STENCIL,1,0,visible,"AMAOE MI-14 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON PCB COMPONENTS, PROVIDING ACCURATE ALIGNMENT AND RELIABLE SOLDERING PERFORMANCE.","<p>AMAOE MI-14 STENCIL IS DESIGNED FOR PRECISE AND UNIFORM SOLDER PASTE APPLICATION ON PCB COMPONENTS, PROVIDING ACCURATE ALIGNMENT AND RELIABLE SOLDERING PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MI_14.jpeg,0
