Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Regular price,Categories,Images,Meta: minimum_allowed_quantity,Meta: _wholesale_min_order_qty,Meta: source_mrp,Meta: source_current_price
simple,PL-OR1RLyHpHPi_1C154zv,Unique Classic Design Money Bank,1,0,visible,Unique Classic Design Money Bank,,1,121.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OR1RLyHpHPi_1C154zv.jpg,3,3,999,110.0
simple,PL-OQCwKkmH7U6EWuop8Qe,Unique 2 in 1 Air conditioner with remote,1,0,visible,Unique 2 in 1 Air conditioner with remote,,1,1705.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCwKkmH7U6EWuop8Qe.jpg,3,3,9999,1550.0
simple,PL-OQCvpNl7pK7bq5BJ4GT,Fancy Double Side mini portable mist ac fan with remote,1,0,visible,Fancy Double Side mini portable mist ac fan with remote,,1,715.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCvpNl7pK7bq5BJ4GT.jpg,3,3,4999,650.0
simple,PL-OQCvCrLparXyNIUuqFM,Wall Fastening Nail Gun Tool kit,1,0,visible,Wall Fastening Nail Gun Tool kit,,1,495.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCvCrLparXyNIUuqFM.jpg,3,3,999,450.0
simple,PL-OQCuQrBUPhZScuUQlfX,Unique Car Sun Shade Protector,1,0,visible,Unique Car Sun Shade Protector,,1,148.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCuQrBUPhZScuUQlfX.jpg,3,3,499,135.0
simple,PL-OQCuIKTe_QGCWe3vgkB,Screw Driver machine & Smart Drill combo set,1,0,visible,Screw Driver machine & Smart Drill combo set,,1,495.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCuIKTe_QGCWe3vgkB.jpg,3,3,5999,450.0
simple,PL-OQCuBxn7KXY2tzaGEbX,Easy Lift car Jack wrench,1,0,visible,Easy Lift car Jack wrench,,1,159.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCuBxn7KXY2tzaGEbX.jpg,3,3,399,145.0
simple,PL-OQCu6TgS4SgNm1uqopJ,Unique Math Roller Stamp for Kids Multi - tasking,1,0,visible,Unique Math Roller Stamp for Kids Multi - tasking,,1,104.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCu6TgS4SgNm1uqopJ.jpg,3,3,399,95.0
simple,PL-OQCtxzliA_t6AN2S6iz,Socket and bit 24 Pieces set,1,0,visible,Socket and bit 24 Pieces set,,1,143.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OQCtxzliA_t6AN2S6iz.jpg,3,3,499,130.0
simple,PL-OMHGTv4MsRKOryUY7Oh,Blue hole mosquito killer,1,0,visible,Blue hole mosquito killer,,1,132.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OMHGTv4MsRKOryUY7Oh.jpg,3,3,599,120.0
simple,PL-OE3pcjchB-1BdJuajO-,Portable Butterfly Massager,1,0,visible,Portable Butterfly Massager,,1,63.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OE3pcjchB-1BdJuajO-.jpg,3,3,499,58.0
simple,PL-OEct_H1G1hJzX3dwMnY,Four cob torch 🔦 Multi use,1,0,visible,Four cob torch 🔦 Multi use,,1,121.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OEct_H1G1hJzX3dwMnY.jpg,3,3,699,110.0
simple,PL-OEZ4Z9MXQkDOsIiAA3P,Mini Professional hair straightener,1,0,visible,Mini Professional hair straightener,,1,82.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OEZ4Z9MXQkDOsIiAA3P.jpg,3,3,299,75.0
simple,PL-OArMKQpAawFZQbXuO3o,Unique Glowing Reflection sticker set of 20 ( Car / Bike / Scooter etc ),1,0,visible,Unique Glowing Reflection sticker set of 20 ( Car / Bike / Scooter etc ),,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArMKQpAawFZQbXuO3o.jpg,3,3,499,45.0
simple,PL-OEOvF3j7uu1gPJhAq2W,Stylish Foldable Plastic stool,1,0,visible,Stylish Foldable Plastic stool,,1,137.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OEOvF3j7uu1gPJhAq2W.jpg,3,3,499,125.0
simple,PL-OEOx2FQHPrQExO0IIjv,Facial Massager Gun Multi use,1,0,visible,Facial Massager Gun Multi use,,1,671.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OEOx2FQHPrQExO0IIjv.jpg,3,3,4999,610.0
simple,PL-OEOuuVnBfVhT8nImuPF,Black Board Sticker,1,0,visible,Black Board Sticker,,1,137.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OEOuuVnBfVhT8nImuPF.jpg,3,3,499,125.0
simple,PL-OBjY8H6e27pMhLIZ6Tm,Stylish Winter cap with scap ( 2 in 1 ),1,0,visible,Stylish Winter cap with scap ( 2 in 1 ),,1,82.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OBjY8H6e27pMhLIZ6Tn.jpg,3,3,399,75.0
simple,PL-OArLUV_P2P3Wu03_ucX,Fancy Card wallet,1,0,visible,Fancy Card wallet,,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArLUV_P2P3Wu03_ucX.jpg,3,3,199,45.0
simple,PL-OCNDI7xKoTIoM4VPG93,New Stylish mouse pad full size with keyboard shortcuts original 💯,1,0,visible,New Stylish mouse pad full size with keyboard shortcuts original 💯,,1,121.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OCNDI7xKoTIoM4VPG94.jpg,3,3,499,110.0
simple,PL-OArPvvNj4l1es3z-ESC,Fancy Flower pot wallpaper original 💯 ( set of 4 ),1,0,visible,Fancy Flower pot wallpaper original 💯 ( set of 4 ),,1,121.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArPvvNj4l1es3z-ESC.jpg,3,3,399,110.0
simple,PL-O9tRWaJPdK1pTmzctki,New Unique Cleaning Multibrush with liquid soap dispenser original 💯,1,0,visible,New Unique Cleaning Multibrush with liquid soap dispenser original 💯,,1,42.9,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O9tRWaJPdK1pTmzctki.jpg,3,3,299,39.0
simple,PL-OArNTQfL3R0YsGJu-PE,Transparent waterproofing Glue for multipurpose,1,0,visible,Transparent waterproofing Glue for multipurpose,,1,104.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArNTQfL3R0YsGJu-PE.jpg,3,3,399,95.0
simple,PL-OArQN3sacjsnjYGvNyP,Fancy wall stickers original 💯 model 1 model 2 model 3 ( set of 6 ),1,0,visible,Fancy wall stickers original 💯 model 1 model 2 model 3 ( set of 6 ),,1,137.5,Trending Product,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArQN3sacjsnjYGvNyP.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArQQYdChe0JbqNDBRk.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArQSCczCac785sGHok.jpg",3,3,399,125.0
simple,PL-O7tIgNonhEP5jWk8hXQ,Lucky Bonsai Brazilian 🪵 wood ( MEDIUM SIZE ),1,0,visible,Lucky Bonsai Brazilian 🪵 wood ( MEDIUM SIZE ),,1,55.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7tIgNonhEP5jWk8hXQ.jpg,3,3,599,50.0
simple,PL-O2Eeg93nu2GyRh0zKu6,Unique sensor motion light,1,0,visible,Unique sensor motion light,,1,99.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O2Eeg93nu2GyRh0zKu6.jpg,3,3,499,90.0
simple,PL-OCND9io3DDHI2plnjuI,5 in 1 fancy Goggles wallet,1,0,visible,5 in 1 fancy Goggles wallet,,1,319.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OCND9io3DDHI2plnjuJ.jpg,3,3,999,290.0
simple,PL-O1ku_lDhlad405qRCFx,Electric Water Dispenser,1,0,visible,Electric Water Dispenser,,1,159.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_lC7J5-FUbfvh1a.jpg,3,3,499,145.0
simple,PL-O7DuWL6NWO0-Yu-AEvo,Portable Convenient Stove,1,0,visible,Portable Convenient Stove,,1,275.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7DuWL6NWO0-Yu-AEvo.jpg,3,3,1299,250.0
simple,PL-OCNC3luezunfqmIWiJJ,New Fancy Pocket Sent & Perfume Travel 🧳 Bottle Portable,1,0,visible,New Fancy Pocket Sent & Perfume Travel 🧳 Bottle Portable,,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OCNC3luezunfqmIWiJK.jpg,3,3,45,45.0
simple,PL-OBePhtgsx8UydyQKceW,New Stylish mouse pad full size with keyboard shortcuts,1,0,visible,New Stylish mouse pad full size with keyboard shortcuts,,1,121.0,Trending Product,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OBePhtgsx8UydyQKceX.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OBePhu4EOfTpDPIwX-z.jpg",3,3,499,110.0
simple,PL-OArWpANWZBMLBrOwnt1,kid's Light Sword ⚔️ foldable ( 1 piece),1,0,visible,kid's Light Sword ⚔️ foldable ( 1 piece),,1,38.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArWpANWZBMLBrOwnt1.jpg,3,3,299,35.0
simple,PL-OArVdql1xSUEHvZFnWO,Unique Keychain with Power bank,1,0,visible,Unique Keychain with Power bank,,1,121.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArVdql1xSUEHvZFnWO.jpg,3,3,399,110.0
simple,PL-OArURWktmCdLnRCeNXP,Unique Fancy Astronaut Light Big Size with bluetooth Speaker 🔊 🔊,1,0,visible,Unique Fancy Astronaut Light Big Size with bluetooth Speaker 🔊 🔊,,1,605.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OArURWktmCdLnRCeNXP.jpg,3,3,2999,550.0
simple,PL-OAr-mGKI30OWsR6Mj-7,Fancy Pen With Glitters and Cubes Random Colours,1,0,visible,Fancy Pen With Glitters and Cubes Random Colours,,1,27.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAr-mGKI30OWsR6Mj-7.jpg,3,3,199,25.0
simple,PL-O24UEBewR7YvzU08agX,Flying Doll,1,0,visible,Flying Doll,,1,209.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O24UEBewR7YvzU08agW.jpg,3,3,699,190.0
simple,PL-O5bDZzYgqrIRv_Hx4RO,Water jet pump kit rechargeable ( Single battery),1,0,visible,Water jet pump kit rechargeable ( Single battery),,1,1045.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5bDZzYgqrIRv_Hx4RO.jpg,3,3,4999,950.0
simple,PL-OAr-Ue5IfUSlaBJkGBd,Fancy Sword 🗡️ Design Pen ( Single Piece),1,0,visible,Fancy Sword 🗡️ Design Pen ( Single Piece),,1,19.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAr-Ue5IfUSlaBJkGBd.jpg,3,3,199,18.0
simple,PL-OAr-4EfmArgGjXhMnnU,New Missile Design Pen Random Colours,1,0,visible,New Missile Design Pen Random Colours,,1,22.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAr-4EfmArgGjXhMnnU.jpg,3,3,199,20.0
simple,PL-OA7JRP8or8ByXE4-rj8,PREMIUM GOOGLE SPEAKER MULTI COLOUR EXTRA LOUD,1,0,visible,PREMIUM GOOGLE SPEAKER MULTI COLOUR EXTRA LOUD,,1,605.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OA7JRP8or8ByXE4-rj8.jpg,3,3,2999,550.0
simple,PL-O7tIYYTmKvz78K-H1U1,Lucky Bonsai Brazilian 🪵 wood,1,0,visible,Lucky Bonsai Brazilian 🪵 wood,,1,66.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7tIYYTmKvz78K-H1U1.jpg,3,3,700,60.0
simple,PL-O1ku_lSARQx_iCskHmf,Solar Deck Light,1,0,visible,Solar Deck Light,,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_lSARQx_iCskHme.jpg,3,3,199,45.0
simple,PL-O32QnL8tWJnK8fqTJH0,Led Music bulb with remote,1,0,visible,Led Music bulb with remote,,1,159.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O32QnL8tWJnK8fqTJH0.jpg,3,3,499,145.0
simple,PL-O3GuhvzYTFbC_1hAfZI,fancy e mosquito killer,1,0,visible,fancy e mosquito killer,,1,165.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3GuhvzYTFbC_1hAfZI.jpg,3,3,699,150.0
simple,PL-O2nIFizGyMb-Zzjf67s,3 in 1 Jaguar Mobile Stand,1,0,visible,3 in 1 Jaguar Mobile Stand,,1,82.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O2nIFizGyMb-Zzjf67s.jpg,3,3,399,75.0
simple,PL-O2nHgzv5N98bOOUM0AO,Digital Jaap Mala,1,0,visible,Digital Jaap Mala,,1,192.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O2nHgzv5N98bOOUM0AO.jpg,3,3,699,175.0
simple,PL-O2dqQT-8brtcEcnWf7p,Thumb shape multi holder self adhesive (Set of 10),1,0,visible,Thumb shape multi holder self adhesive (Set of 10),,1,55.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O2dqQT-8brtcEcnWf7p.jpg,3,3,300,50.0
simple,PL-O6uhgsbpuLxZek5hDHx,ARC Lighter Rechargeable,1,0,visible,ARC Lighter Rechargeable,,1,143.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6uhgsbpuLxZek5hDHx.jpg,3,3,599,130.0
simple,PL-O1ku_mJsabIXN2K083S,Disco OTG Light,1,0,visible,Disco OTG Light,,1,30.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_mJsabIXN2K083R.jpg,3,3,199,28.0
simple,PL-O24UEC8Wha4a5Oh8DW2,Scarlett Electric Kettle 2.0 liter / 1.8 Litre,1,0,visible,Scarlett Electric Kettle 2.0 liter / 1.8 Litre,,1,379.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O24UEC8Wha4a5Oh8DW1.jpg,3,3,1500,345.0
simple,PL-O24UEBv6lxf4Wcr-Zsk,Kid's Intelligence Book,1,0,visible,Kid's Intelligence Book,,1,297.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O24UEBv6lxf4Wcr-Zsj.jpg,3,3,999,270.0
simple,PL-O1ku_mAbgYkdkP2nRma,Pest Reject,1,0,visible,Pest Reject,,1,60.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_mAbgYkdkP2nRm_.jpg,3,3,399,55.0
simple,PL-O1ku_m1hZhf4BYwyKTD,Pest Repelling Aid,1,0,visible,Pest Repelling Aid,,1,85.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_m1hZhf4BYwyKTC.jpg,3,3,399,78.0
simple,PL-O1ku_lu8kkwePvi1WEa,Hindu Mantra Device,1,0,visible,Hindu Mantra Device,,1,137.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_lu8kkwePvi1WE_.jpg,3,3,399,125.0
simple,PL-O1ku_lkEiTWTvB8OETL,Gurbani Mantra Device,1,0,visible,Gurbani Mantra Device,,1,137.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_lkEiTWTvB8OETK.jpg,3,3,399,125.0
simple,PL-O1ku_lcC6krC68NHGtw,Wire Brush ( 3 Piece Set ),1,0,visible,Wire Brush ( 3 Piece Set ),,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_lcC6krC68NHGtv.jpg,3,3,299,45.0
simple,PL-O1ku_l-iG7TESvSKxQi,Cute Flying Doll,1,0,visible,Cute Flying Doll,,1,209.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_l-iG7TESvSKxQh.jpg,3,3,799,190.0
simple,PL-O1ku_kq9u3q4q7UUuHc,Magic Mirror Photo Frame,1,0,visible,Magic Mirror Photo Frame,,1,159.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_kq9u3q4q7UUuHb.jpg,3,3,699,145.0
simple,PL-O1ku_kgL12rJIucUKPQ,Magic' Alarm Lock,1,0,visible,Magic' Alarm Lock,,1,269.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_kgL12rJIucUKPP.jpg,3,3,899,245.0
simple,PL-O1ku_kROoOiEZ7X-u6m,Electric Green Chopper,1,0,visible,Electric Green Chopper,,1,275.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1ku_kROoOiEZ7X-u6l.jpg,3,3,1200,250.0
simple,PL-O1eRTl65Fr4cR06VM1q,Magic' Mash curtain,1,0,visible,Magic' Mash curtain,,1,143.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1eRTl65Fr4cR06VM1p.jpg,3,3,699,130.0
simple,PL-O1eRTklLxmqHMShP_9B,Fancy Beach 🏖️ ball,1,0,visible,Fancy Beach 🏖️ ball,,1,27.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1eRTklLxmqHMShP_9A.jpg,3,3,199,25.0
simple,PL-O1MiGeCmqplzqZoBTei,Head Massager,1,0,visible,Head Massager,,1,27.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O1MiGeCmqplzqZoBTei.jpg,3,3,199,25.0
simple,PL-O0mSrqkGwBbrtUzPi3J,Alarm Door Lock,1,0,visible,Alarm Door Lock,,1,269.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0mSrqkGwBbrtUzPi3J.jpg,3,3,799,245.0
simple,PL-O0iHukO4V36o5GR1Zv7,Camping Lamp,1,0,visible,Camping Lamp,,1,258.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0iHukO4V36o5GR1Zv8.jpg,3,3,999,235.0
simple,PL-O0Z3CDZYXr44o7RRr0Q,Shoe Cleaning Wipes,1,0,visible,Shoe Cleaning Wipes,,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0Z3CDZYXr44o7RRr0Q.jpg,3,3,199,45.0
simple,PL-O8k3SLHpFCibO29HZwF,F3 3D Screen Imported quality with box,1,0,visible,F3 3D Screen Imported quality with box,,1,71.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8k3SLHpFCibO29HZwG.jpg,3,3,399,65.0
simple,PL-O0Z2jt9Rh7sw3KZBXE7,3 in 1 Cleaning brush,1,0,visible,3 in 1 Cleaning brush,,1,30.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0Z2jt9Rh7sw3KZBXE7.jpg,3,3,199,28.0
simple,PL-O0Z28wNEEkMhR1SQAr3,Kids clay Set of 12,1,0,visible,Kids clay Set of 12,,1,49.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0Z28wNEEkMhR1SQAr3.jpg,3,3,199,45.0
simple,PL-O0Er-t1vvQn6cJDuOUX,Mini Usb Bulb,1,0,visible,Mini Usb Bulb,,1,8.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0Er-t1vvQn6cJDuOUY.jpg,3,3,49,8.0
simple,PL-O0ErHwgF2_MJCFc6YYU,3 in 1 Magic pen,1,0,visible,3 in 1 Magic pen,,1,9.9,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0ErHwgF2_MJCFc6YYV.jpg,3,3,49,9.0
simple,PL-O0EprPJ20009ED0W2lt,Axe Design Pen,1,0,visible,Axe Design Pen,,1,16.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0EprPJ20009ED0W2ls.jpg,3,3,60,15.0
simple,PL-O0EprP9mPIvdjqR4MOq,Doubble hand Sword,1,0,visible,Doubble hand Sword,,1,16.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0EprP9mPIvdjqR4MOp.jpg,3,3,99,15.0
simple,PL-O0EprOyOY3PYcRgymi5,Bubble Design Pen,1,0,visible,Bubble Design Pen,,1,16.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O0EprOx14Z6o2zRHNmV.jpg,3,3,99,15.0
simple,PL-O05WZvrFyFYmVeNmXSF,New 3 in 1 Cleaning brush,1,0,visible,New 3 in 1 Cleaning brush,,1,30.8,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O05WZvrFyFYmVeNmXSE.jpg,3,3,200,28.0
simple,PL-O05WZvWwKPBdfhlH9np,Ss straw ( 4 Piece + Brush),1,0,visible,Ss straw ( 4 Piece + Brush),,1,26.4,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O05WZvWwKPBdfhlH9no.jpg,3,3,299,24.0
simple,PL-O05WZv9HAJjBbXbNqYp,Magic' Pencil,1,0,visible,Magic' Pencil,,1,16.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O05WZv9HAJjBbXbNqYo.jpg,3,3,99,15.0
simple,PL-O05WZuy5lG8rap2FaUE,Silicone Ice cream tray,1,0,visible,Silicone Ice cream tray,,1,71.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O05WZuy5lG8rap2FaUD.jpg,3,3,399,65.0
simple,PL-O05WZvgq9j07qAkQk9R,5 in 1 Selfi Stick with remote with light,1,0,visible,5 in 1 Selfi Stick with remote with light,,1,148.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O05WZvgq9j07qAkQk9Q.jpg,3,3,699,135.0
simple,PL-O05WZvLDEXI7y7gk5q1,Nova 2 in 1 Hair Straightener,1,0,visible,Nova 2 in 1 Hair Straightener,,1,198.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O05WZvLDEXI7y7gk5q0.jpg,3,3,799,180.0
simple,PL-O-vBdrkYaZbrgUCOcB8,Electric Shaver,1,0,visible,Electric Shaver,,1,121.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O-vBdrkYaZbrgUCOcB8.jpg,3,3,500,110.0
simple,PL-O-io5MVxEuQK0t6B2jR,Kitchen Spary cleaner,1,0,visible,Kitchen Spary cleaner,,1,137.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O-io5MWuQvLQwARhlIU.jpg,3,3,799,125.0
simple,PL-O-_eC0kSlue7FrUQekX,Handy Stitch,1,0,visible,Handy Stitch,,1,203.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O-_eC0kSlue7FrUQekX.jpg,3,3,799,185.0
simple,PL-O-_TUB3vQub3l1UmfRe,Kitchen dish wash wire cloth,1,0,visible,Kitchen dish wash wire cloth,,1,5.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O-_TUB3vQub3l1UmfRe.jpg,3,3,199,5.0
simple,PL-NzgXR61MjmXNRL9Tycy,Stylish Helmate Goggle Mask,1,0,visible,Stylish Helmate Goggle Mask,,1,132.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NzgXR61MjmXNRL9Tycz.jpg,3,3,699,120.0
simple,PL-Ny_hu7ziI1dSwiZ637I,Crystal moon lamp,1,0,visible,Crystal moon lamp,,1,99.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Ny_hu7ziI1dSwiZ637H.jpg,3,3,699,90.0
simple,PL-NyUshjbkzZPm4dAy8qZ,Karaoke Mic Speaker 🔊 Rechargeable,1,0,visible,Karaoke Mic Speaker 🔊 Rechargeable,,1,247.5,Trending Product,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-Ny9VwaaTuM5R2cicv6m.jpg,3,3,1500,225.0
simple,PL-NzSKMXPxB9wC32DxOOd,USB rechargeable cob light for multipurpose,1,0,visible,USB rechargeable cob light for multipurpose,,1,82.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NzSKMXPxB9wC32DxOOe.jpg,3,3,399,75.0
simple,PL-NyUshjbkzZPm4dAy8qV,Mini Electric Washing Machine,1,0,visible,Mini Electric Washing Machine,,1,979.0,Trending Product,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-Ny9Vw_rezXZUUczI7cp.jpg,3,3,4000,890.0
simple,PL-NzWaiKji4Ahh6LSpf-E,Imported Quality Laptop table,1,0,visible,Imported Quality Laptop table,,1,324.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NzWaiKji4Ahh6LSpf-D.jpg,3,3,999,295.0
simple,PL-NzWaiKVWp_CW201RQnU,Printed Imported quality Laptop table,1,0,visible,Printed Imported quality Laptop table,,1,352.0,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NzWaiKVWp_CW201RQnT.jpg,3,3,1200,320.0
simple,PL-NzCKI-yl72Usvvgl2AG,Fancy Magic Foldable bag,1,0,visible,Fancy Magic Foldable bag,,1,258.5,Trending Product,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NzCKI-yl72Usvvgl2AF.jpg,3,3,999,235.0
